,Yields,Predicted Yields
0,AVERAGE YIELD,AVERAGE YIELD
1,GOOD YIELD,GOOD YIELD
2,GOOD YIELD,AVERAGE YIELD
3,AVERAGE YIELD,POOR YIELD
4,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
5,GOOD YIELD,AVERAGE YIELD
6,AVERAGE YIELD,BELOW AVERAGE YIELD
7,BELOW AVERAGE YIELD,AVERAGE YIELD
8,GOOD YIELD,GOOD YIELD
9,GOOD YIELD,GOOD YIELD
10,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
11,GOOD YIELD,GOOD YIELD
12,POOR YIELD,POOR YIELD
13,AVERAGE YIELD,BELOW AVERAGE YIELD
14,GOOD YIELD,GOOD YIELD
15,BELOW AVERAGE YIELD,AVERAGE YIELD
16,GOOD YIELD,GOOD YIELD
17,GOOD YIELD,AVERAGE YIELD
18,GOOD YIELD,GOOD YIELD
19,AVERAGE YIELD,GOOD YIELD
20,AVERAGE YIELD,GOOD YIELD
21,AVERAGE YIELD,GOOD YIELD
22,AVERAGE YIELD,POOR YIELD
23,AVERAGE YIELD,BELOW AVERAGE YIELD
24,AVERAGE YIELD,AVERAGE YIELD
25,GOOD YIELD,AVERAGE YIELD
26,GOOD YIELD,POOR YIELD
27,BELOW AVERAGE YIELD,GOOD YIELD
28,GOOD YIELD,GOOD YIELD
29,GOOD YIELD,GOOD YIELD
30,BELOW AVERAGE YIELD,GOOD YIELD
31,GOOD YIELD,GOOD YIELD
32,GOOD YIELD,GOOD YIELD
33,GOOD YIELD,GOOD YIELD
34,POOR YIELD,POOR YIELD
35,AVERAGE YIELD,BELOW AVERAGE YIELD
36,GOOD YIELD,GOOD YIELD
37,GOOD YIELD,AVERAGE YIELD
38,BELOW AVERAGE YIELD,AVERAGE YIELD
39,POOR YIELD,POOR YIELD
40,AVERAGE YIELD,AVERAGE YIELD
41,AVERAGE YIELD,AVERAGE YIELD
42,GOOD YIELD,GOOD YIELD
43,AVERAGE YIELD,GOOD YIELD
44,GOOD YIELD,AVERAGE YIELD
45,GOOD YIELD,AVERAGE YIELD
46,POOR YIELD,AVERAGE YIELD
47,AVERAGE YIELD,AVERAGE YIELD
48,GOOD YIELD,GOOD YIELD
49,POOR YIELD,POOR YIELD
50,AVERAGE YIELD,AVERAGE YIELD
51,POOR YIELD,AVERAGE YIELD
52,BELOW AVERAGE YIELD,GOOD YIELD
53,GOOD YIELD,GOOD YIELD
54,POOR YIELD,POOR YIELD
55,POOR YIELD,BELOW AVERAGE YIELD
56,AVERAGE YIELD,GOOD YIELD
57,GOOD YIELD,BELOW AVERAGE YIELD
58,BELOW AVERAGE YIELD,POOR YIELD
59,POOR YIELD,AVERAGE YIELD
60,GOOD YIELD,GOOD YIELD
61,POOR YIELD,POOR YIELD
62,GOOD YIELD,POOR YIELD
63,GOOD YIELD,BELOW AVERAGE YIELD
64,BELOW AVERAGE YIELD,GOOD YIELD
65,BELOW AVERAGE YIELD,POOR YIELD
66,BELOW AVERAGE YIELD,AVERAGE YIELD
67,POOR YIELD,POOR YIELD
68,BELOW AVERAGE YIELD,GOOD YIELD
69,POOR YIELD,GOOD YIELD
70,GOOD YIELD,GOOD YIELD
71,POOR YIELD,POOR YIELD
72,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
73,POOR YIELD,POOR YIELD
74,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
75,BELOW AVERAGE YIELD,AVERAGE YIELD
76,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
77,GOOD YIELD,GOOD YIELD
78,POOR YIELD,AVERAGE YIELD
79,GOOD YIELD,GOOD YIELD
80,GOOD YIELD,GOOD YIELD
81,POOR YIELD,BELOW AVERAGE YIELD
82,AVERAGE YIELD,AVERAGE YIELD
83,GOOD YIELD,GOOD YIELD
84,AVERAGE YIELD,GOOD YIELD
85,AVERAGE YIELD,BELOW AVERAGE YIELD
86,BELOW AVERAGE YIELD,AVERAGE YIELD
87,GOOD YIELD,GOOD YIELD
88,GOOD YIELD,GOOD YIELD
89,AVERAGE YIELD,GOOD YIELD
90,POOR YIELD,POOR YIELD
91,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
92,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
93,GOOD YIELD,GOOD YIELD
94,AVERAGE YIELD,AVERAGE YIELD
95,GOOD YIELD,GOOD YIELD
96,BELOW AVERAGE YIELD,GOOD YIELD
97,BELOW AVERAGE YIELD,POOR YIELD
98,BELOW AVERAGE YIELD,GOOD YIELD
99,POOR YIELD,GOOD YIELD
100,BELOW AVERAGE YIELD,POOR YIELD
101,GOOD YIELD,AVERAGE YIELD
102,GOOD YIELD,GOOD YIELD
103,AVERAGE YIELD,BELOW AVERAGE YIELD
104,GOOD YIELD,GOOD YIELD
105,BELOW AVERAGE YIELD,GOOD YIELD
106,GOOD YIELD,GOOD YIELD
107,AVERAGE YIELD,AVERAGE YIELD
108,AVERAGE YIELD,GOOD YIELD
109,BELOW AVERAGE YIELD,AVERAGE YIELD
110,GOOD YIELD,POOR YIELD
111,POOR YIELD,AVERAGE YIELD
112,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
113,GOOD YIELD,GOOD YIELD
