,Yields,Predicted Yields
0,AVERAGE YIELD,AVERAGE YIELD
1,BELOW AVERAGE YIELD,AVERAGE YIELD
2,POOR YIELD,POOR YIELD
3,POOR YIELD,POOR YIELD
4,GOOD YIELD,GOOD YIELD
5,GOOD YIELD,AVERAGE YIELD
6,BELOW AVERAGE YIELD,AVERAGE YIELD
7,POOR YIELD,AVERAGE YIELD
8,GOOD YIELD,BELOW AVERAGE YIELD
9,GOOD YIELD,GOOD YIELD
10,POOR YIELD,POOR YIELD
11,GOOD YIELD,GOOD YIELD
12,AVERAGE YIELD,GOOD YIELD
13,GOOD YIELD,GOOD YIELD
14,GOOD YIELD,BELOW AVERAGE YIELD
15,AVERAGE YIELD,AVERAGE YIELD
16,AVERAGE YIELD,GOOD YIELD
17,GOOD YIELD,POOR YIELD
18,POOR YIELD,GOOD YIELD
19,POOR YIELD,BELOW AVERAGE YIELD
20,GOOD YIELD,AVERAGE YIELD
21,GOOD YIELD,POOR YIELD
22,AVERAGE YIELD,GOOD YIELD
23,GOOD YIELD,GOOD YIELD
24,AVERAGE YIELD,POOR YIELD
25,BELOW AVERAGE YIELD,GOOD YIELD
26,BELOW AVERAGE YIELD,GOOD YIELD
27,BELOW AVERAGE YIELD,GOOD YIELD
28,GOOD YIELD,GOOD YIELD
29,POOR YIELD,POOR YIELD
30,BELOW AVERAGE YIELD,GOOD YIELD
31,GOOD YIELD,GOOD YIELD
32,BELOW AVERAGE YIELD,POOR YIELD
33,POOR YIELD,BELOW AVERAGE YIELD
34,BELOW AVERAGE YIELD,GOOD YIELD
35,BELOW AVERAGE YIELD,AVERAGE YIELD
36,AVERAGE YIELD,GOOD YIELD
37,POOR YIELD,POOR YIELD
38,BELOW AVERAGE YIELD,GOOD YIELD
39,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
40,POOR YIELD,BELOW AVERAGE YIELD
41,GOOD YIELD,GOOD YIELD
42,POOR YIELD,GOOD YIELD
43,POOR YIELD,GOOD YIELD
44,POOR YIELD,POOR YIELD
