,Yields,Predicted Yields
0,AVERAGE YIELD,AVERAGE YIELD
1,BELOW AVERAGE YIELD,GOOD YIELD
2,POOR YIELD,GOOD YIELD
3,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
4,GOOD YIELD,BELOW AVERAGE YIELD
5,POOR YIELD,POOR YIELD
6,AVERAGE YIELD,AVERAGE YIELD
7,BELOW AVERAGE YIELD,POOR YIELD
8,GOOD YIELD,AVERAGE YIELD
9,GOOD YIELD,POOR YIELD
10,POOR YIELD,AVERAGE YIELD
11,GOOD YIELD,GOOD YIELD
12,POOR YIELD,POOR YIELD
13,GOOD YIELD,AVERAGE YIELD
14,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
15,AVERAGE YIELD,AVERAGE YIELD
16,POOR YIELD,POOR YIELD
17,BELOW AVERAGE YIELD,AVERAGE YIELD
18,POOR YIELD,POOR YIELD
19,AVERAGE YIELD,GOOD YIELD
20,POOR YIELD,BELOW AVERAGE YIELD
21,GOOD YIELD,GOOD YIELD
22,GOOD YIELD,GOOD YIELD
23,AVERAGE YIELD,BELOW AVERAGE YIELD
24,AVERAGE YIELD,GOOD YIELD
25,AVERAGE YIELD,BELOW AVERAGE YIELD
26,AVERAGE YIELD,BELOW AVERAGE YIELD
27,GOOD YIELD,GOOD YIELD
28,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
29,AVERAGE YIELD,POOR YIELD
30,AVERAGE YIELD,GOOD YIELD
31,GOOD YIELD,AVERAGE YIELD
32,POOR YIELD,POOR YIELD
33,GOOD YIELD,POOR YIELD
34,AVERAGE YIELD,BELOW AVERAGE YIELD
35,GOOD YIELD,GOOD YIELD
36,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
37,BELOW AVERAGE YIELD,POOR YIELD
38,BELOW AVERAGE YIELD,AVERAGE YIELD
39,GOOD YIELD,GOOD YIELD
40,BELOW AVERAGE YIELD,GOOD YIELD
41,BELOW AVERAGE YIELD,GOOD YIELD
42,GOOD YIELD,AVERAGE YIELD
43,GOOD YIELD,GOOD YIELD
44,GOOD YIELD,GOOD YIELD
45,GOOD YIELD,GOOD YIELD
46,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
47,POOR YIELD,POOR YIELD
48,POOR YIELD,POOR YIELD
49,GOOD YIELD,GOOD YIELD
50,POOR YIELD,POOR YIELD
51,BELOW AVERAGE YIELD,GOOD YIELD
52,GOOD YIELD,POOR YIELD
53,GOOD YIELD,GOOD YIELD
54,AVERAGE YIELD,AVERAGE YIELD
55,AVERAGE YIELD,GOOD YIELD
56,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
57,POOR YIELD,POOR YIELD
58,GOOD YIELD,GOOD YIELD
59,AVERAGE YIELD,POOR YIELD
60,BELOW AVERAGE YIELD,POOR YIELD
61,GOOD YIELD,POOR YIELD
62,AVERAGE YIELD,GOOD YIELD
63,GOOD YIELD,BELOW AVERAGE YIELD
64,POOR YIELD,GOOD YIELD
65,GOOD YIELD,GOOD YIELD
66,POOR YIELD,GOOD YIELD
67,POOR YIELD,POOR YIELD
68,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
69,POOR YIELD,POOR YIELD
70,GOOD YIELD,GOOD YIELD
71,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
72,POOR YIELD,POOR YIELD
73,POOR YIELD,POOR YIELD
74,GOOD YIELD,GOOD YIELD
75,POOR YIELD,POOR YIELD
76,GOOD YIELD,GOOD YIELD
77,POOR YIELD,BELOW AVERAGE YIELD
78,AVERAGE YIELD,GOOD YIELD
79,GOOD YIELD,AVERAGE YIELD
80,AVERAGE YIELD,BELOW AVERAGE YIELD
81,AVERAGE YIELD,POOR YIELD
82,AVERAGE YIELD,POOR YIELD
83,BELOW AVERAGE YIELD,POOR YIELD
84,GOOD YIELD,BELOW AVERAGE YIELD
85,GOOD YIELD,POOR YIELD
86,AVERAGE YIELD,POOR YIELD
87,GOOD YIELD,GOOD YIELD
88,AVERAGE YIELD,BELOW AVERAGE YIELD
89,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
90,POOR YIELD,POOR YIELD
91,BELOW AVERAGE YIELD,POOR YIELD
92,GOOD YIELD,AVERAGE YIELD
93,AVERAGE YIELD,POOR YIELD
94,GOOD YIELD,GOOD YIELD
95,POOR YIELD,BELOW AVERAGE YIELD
96,GOOD YIELD,BELOW AVERAGE YIELD
97,BELOW AVERAGE YIELD,POOR YIELD
98,AVERAGE YIELD,GOOD YIELD
99,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
100,AVERAGE YIELD,AVERAGE YIELD
101,GOOD YIELD,GOOD YIELD
102,GOOD YIELD,BELOW AVERAGE YIELD
103,POOR YIELD,BELOW AVERAGE YIELD
104,POOR YIELD,POOR YIELD
105,GOOD YIELD,GOOD YIELD
