,Yields,Predicted Yields
0,POOR YIELD,POOR YIELD
1,POOR YIELD,POOR YIELD
2,BELOW AVERAGE YIELD,AVERAGE YIELD
3,GOOD YIELD,AVERAGE YIELD
4,POOR YIELD,POOR YIELD
5,GOOD YIELD,GOOD YIELD
6,BELOW AVERAGE YIELD,GOOD YIELD
7,GOOD YIELD,GOOD YIELD
8,POOR YIELD,AVERAGE YIELD
9,POOR YIELD,GOOD YIELD
10,GOOD YIELD,AVERAGE YIELD
11,POOR YIELD,BELOW AVERAGE YIELD
12,AVERAGE YIELD,GOOD YIELD
13,GOOD YIELD,GOOD YIELD
14,AVERAGE YIELD,GOOD YIELD
15,GOOD YIELD,GOOD YIELD
16,POOR YIELD,POOR YIELD
17,POOR YIELD,POOR YIELD
18,BELOW AVERAGE YIELD,AVERAGE YIELD
19,GOOD YIELD,GOOD YIELD
20,GOOD YIELD,POOR YIELD
21,BELOW AVERAGE YIELD,GOOD YIELD
22,AVERAGE YIELD,AVERAGE YIELD
23,GOOD YIELD,GOOD YIELD
24,GOOD YIELD,AVERAGE YIELD
25,AVERAGE YIELD,GOOD YIELD
26,GOOD YIELD,GOOD YIELD
27,AVERAGE YIELD,AVERAGE YIELD
28,POOR YIELD,GOOD YIELD
29,GOOD YIELD,AVERAGE YIELD
30,BELOW AVERAGE YIELD,GOOD YIELD
31,AVERAGE YIELD,AVERAGE YIELD
32,GOOD YIELD,GOOD YIELD
33,GOOD YIELD,AVERAGE YIELD
34,POOR YIELD,GOOD YIELD
35,GOOD YIELD,AVERAGE YIELD
36,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
37,AVERAGE YIELD,AVERAGE YIELD
38,AVERAGE YIELD,AVERAGE YIELD
39,AVERAGE YIELD,AVERAGE YIELD
40,GOOD YIELD,GOOD YIELD
41,BELOW AVERAGE YIELD,GOOD YIELD
42,GOOD YIELD,GOOD YIELD
43,BELOW AVERAGE YIELD,GOOD YIELD
44,BELOW AVERAGE YIELD,AVERAGE YIELD
45,BELOW AVERAGE YIELD,GOOD YIELD
46,GOOD YIELD,AVERAGE YIELD
47,GOOD YIELD,GOOD YIELD
48,AVERAGE YIELD,GOOD YIELD
49,AVERAGE YIELD,GOOD YIELD
50,GOOD YIELD,GOOD YIELD
51,AVERAGE YIELD,GOOD YIELD
52,GOOD YIELD,GOOD YIELD
53,GOOD YIELD,GOOD YIELD
54,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
55,AVERAGE YIELD,GOOD YIELD
56,AVERAGE YIELD,GOOD YIELD
57,GOOD YIELD,GOOD YIELD
58,BELOW AVERAGE YIELD,AVERAGE YIELD
