,Yields,Predicted Yields
0,POOR YIELD,POOR YIELD
1,POOR YIELD,BELOW AVERAGE YIELD
2,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
3,POOR YIELD,GOOD YIELD
4,GOOD YIELD,BELOW AVERAGE YIELD
5,GOOD YIELD,GOOD YIELD
6,GOOD YIELD,GOOD YIELD
7,BELOW AVERAGE YIELD,AVERAGE YIELD
8,AVERAGE YIELD,GOOD YIELD
9,AVERAGE YIELD,GOOD YIELD
10,GOOD YIELD,GOOD YIELD
11,AVERAGE YIELD,POOR YIELD
12,AVERAGE YIELD,AVERAGE YIELD
13,GOOD YIELD,GOOD YIELD
14,GOOD YIELD,AVERAGE YIELD
15,POOR YIELD,POOR YIELD
16,BELOW AVERAGE YIELD,GOOD YIELD
17,AVERAGE YIELD,BELOW AVERAGE YIELD
18,AVERAGE YIELD,GOOD YIELD
19,GOOD YIELD,POOR YIELD
20,AVERAGE YIELD,GOOD YIELD
21,GOOD YIELD,GOOD YIELD
22,POOR YIELD,POOR YIELD
23,AVERAGE YIELD,AVERAGE YIELD
24,GOOD YIELD,AVERAGE YIELD
25,AVERAGE YIELD,AVERAGE YIELD
26,GOOD YIELD,AVERAGE YIELD
27,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
28,POOR YIELD,POOR YIELD
29,POOR YIELD,POOR YIELD
30,AVERAGE YIELD,GOOD YIELD
31,GOOD YIELD,GOOD YIELD
32,AVERAGE YIELD,GOOD YIELD
33,BELOW AVERAGE YIELD,GOOD YIELD
34,AVERAGE YIELD,AVERAGE YIELD
35,GOOD YIELD,BELOW AVERAGE YIELD
36,GOOD YIELD,GOOD YIELD
37,BELOW AVERAGE YIELD,GOOD YIELD
38,BELOW AVERAGE YIELD,GOOD YIELD
39,AVERAGE YIELD,GOOD YIELD
40,AVERAGE YIELD,POOR YIELD
41,AVERAGE YIELD,AVERAGE YIELD
42,GOOD YIELD,GOOD YIELD
43,AVERAGE YIELD,GOOD YIELD
44,GOOD YIELD,POOR YIELD
45,BELOW AVERAGE YIELD,POOR YIELD
46,AVERAGE YIELD,GOOD YIELD
47,POOR YIELD,POOR YIELD
48,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
49,BELOW AVERAGE YIELD,AVERAGE YIELD
50,POOR YIELD,GOOD YIELD
51,AVERAGE YIELD,AVERAGE YIELD
52,POOR YIELD,POOR YIELD
53,BELOW AVERAGE YIELD,AVERAGE YIELD
54,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
55,AVERAGE YIELD,BELOW AVERAGE YIELD
56,AVERAGE YIELD,POOR YIELD
57,BELOW AVERAGE YIELD,AVERAGE YIELD
58,POOR YIELD,POOR YIELD
59,AVERAGE YIELD,AVERAGE YIELD
60,GOOD YIELD,AVERAGE YIELD
61,BELOW AVERAGE YIELD,GOOD YIELD
62,GOOD YIELD,AVERAGE YIELD
63,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
64,AVERAGE YIELD,GOOD YIELD
65,BELOW AVERAGE YIELD,AVERAGE YIELD
66,POOR YIELD,AVERAGE YIELD
67,AVERAGE YIELD,AVERAGE YIELD
68,AVERAGE YIELD,GOOD YIELD
69,AVERAGE YIELD,GOOD YIELD
70,POOR YIELD,POOR YIELD
71,BELOW AVERAGE YIELD,AVERAGE YIELD
72,BELOW AVERAGE YIELD,GOOD YIELD
73,BELOW AVERAGE YIELD,POOR YIELD
