,Yields,Predicted Yields
0,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
1,GOOD YIELD,POOR YIELD
2,GOOD YIELD,GOOD YIELD
3,GOOD YIELD,GOOD YIELD
4,GOOD YIELD,BELOW AVERAGE YIELD
5,AVERAGE YIELD,BELOW AVERAGE YIELD
6,BELOW AVERAGE YIELD,AVERAGE YIELD
7,BELOW AVERAGE YIELD,GOOD YIELD
8,BELOW AVERAGE YIELD,AVERAGE YIELD
9,AVERAGE YIELD,AVERAGE YIELD
10,AVERAGE YIELD,GOOD YIELD
11,GOOD YIELD,GOOD YIELD
12,AVERAGE YIELD,AVERAGE YIELD
13,BELOW AVERAGE YIELD,POOR YIELD
14,AVERAGE YIELD,AVERAGE YIELD
15,POOR YIELD,POOR YIELD
16,POOR YIELD,AVERAGE YIELD
17,BELOW AVERAGE YIELD,AVERAGE YIELD
18,POOR YIELD,GOOD YIELD
19,BELOW AVERAGE YIELD,GOOD YIELD
20,POOR YIELD,GOOD YIELD
21,BELOW AVERAGE YIELD,AVERAGE YIELD
22,GOOD YIELD,AVERAGE YIELD
23,POOR YIELD,AVERAGE YIELD
24,BELOW AVERAGE YIELD,POOR YIELD
25,AVERAGE YIELD,POOR YIELD
26,POOR YIELD,AVERAGE YIELD
27,BELOW AVERAGE YIELD,POOR YIELD
28,GOOD YIELD,GOOD YIELD
29,GOOD YIELD,GOOD YIELD
30,GOOD YIELD,GOOD YIELD
31,AVERAGE YIELD,AVERAGE YIELD
32,AVERAGE YIELD,GOOD YIELD
33,AVERAGE YIELD,BELOW AVERAGE YIELD
34,AVERAGE YIELD,GOOD YIELD
35,GOOD YIELD,POOR YIELD
36,POOR YIELD,GOOD YIELD
37,AVERAGE YIELD,GOOD YIELD
38,GOOD YIELD,AVERAGE YIELD
39,AVERAGE YIELD,AVERAGE YIELD
40,POOR YIELD,POOR YIELD
41,GOOD YIELD,AVERAGE YIELD
42,POOR YIELD,POOR YIELD
43,GOOD YIELD,AVERAGE YIELD
44,GOOD YIELD,AVERAGE YIELD
45,GOOD YIELD,GOOD YIELD
46,GOOD YIELD,GOOD YIELD
47,GOOD YIELD,GOOD YIELD
48,BELOW AVERAGE YIELD,POOR YIELD
49,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
50,BELOW AVERAGE YIELD,POOR YIELD
51,BELOW AVERAGE YIELD,AVERAGE YIELD
52,GOOD YIELD,AVERAGE YIELD
53,GOOD YIELD,AVERAGE YIELD
54,AVERAGE YIELD,AVERAGE YIELD
55,POOR YIELD,GOOD YIELD
56,BELOW AVERAGE YIELD,GOOD YIELD
57,POOR YIELD,GOOD YIELD
58,POOR YIELD,GOOD YIELD
59,POOR YIELD,POOR YIELD
60,GOOD YIELD,AVERAGE YIELD
61,GOOD YIELD,GOOD YIELD
62,POOR YIELD,BELOW AVERAGE YIELD
63,GOOD YIELD,GOOD YIELD
64,BELOW AVERAGE YIELD,POOR YIELD
65,POOR YIELD,GOOD YIELD
66,GOOD YIELD,POOR YIELD
67,GOOD YIELD,GOOD YIELD
68,GOOD YIELD,GOOD YIELD
69,POOR YIELD,BELOW AVERAGE YIELD
70,POOR YIELD,POOR YIELD
71,BELOW AVERAGE YIELD,AVERAGE YIELD
72,GOOD YIELD,GOOD YIELD
73,GOOD YIELD,GOOD YIELD
74,AVERAGE YIELD,GOOD YIELD
75,AVERAGE YIELD,AVERAGE YIELD
76,POOR YIELD,POOR YIELD
77,GOOD YIELD,BELOW AVERAGE YIELD
78,GOOD YIELD,GOOD YIELD
79,GOOD YIELD,AVERAGE YIELD
80,AVERAGE YIELD,GOOD YIELD
81,GOOD YIELD,GOOD YIELD
82,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
83,BELOW AVERAGE YIELD,AVERAGE YIELD
84,GOOD YIELD,GOOD YIELD
85,GOOD YIELD,GOOD YIELD
86,AVERAGE YIELD,GOOD YIELD
87,AVERAGE YIELD,BELOW AVERAGE YIELD
88,POOR YIELD,POOR YIELD
89,AVERAGE YIELD,GOOD YIELD
90,GOOD YIELD,GOOD YIELD
91,AVERAGE YIELD,AVERAGE YIELD
92,BELOW AVERAGE YIELD,POOR YIELD
93,BELOW AVERAGE YIELD,AVERAGE YIELD
