,Yields,Predicted Yields
0,54.0,38.12504761904762
1,80.0,78.54798140143544
2,1.0,8.906135512635514
3,45.0,41.42799638221158
4,64.0,68.99621061323732
5,39.0,25.349089151589148
6,85.0,70.2304999074999
7,0.0,11.96189092389092
8,86.0,74.32260984794128
9,66.0,67.81656864735277
10,88.0,63.85454164716837
11,98.0,70.13189168216385
12,50.0,45.787516704628636
13,0.0,4.62179365079365
14,99.0,62.15423768729033
15,86.0,81.49697716234368
16,81.0,47.82163439092233
17,40.0,42.98062849106676
18,1.0,55.48989763409757
19,85.0,50.79662813112813
20,33.0,48.147750330566126
21,65.0,78.1364198979798
22,0.0,47.593455945344346
23,1.0,71.29471175681951
24,93.0,68.30960469350565
25,83.0,70.69295541290269
26,89.0,68.47388575736449
27,0.0,18.61382165982167
28,63.0,75.26597548719141
29,64.0,49.441030618186765
30,20.0,28.960592604205875
31,34.0,28.2376456582633
32,91.0,82.46958625226588
33,80.0,80.3118735519224
34,75.0,62.03175095706248
35,64.0,79.99553186011717
36,30.0,9.70580976430976
37,76.0,53.23391022480596
38,85.0,81.6608024324938
39,17.0,50.88734513911913
40,82.0,79.54929463947308
41,1.0,26.484880464419945
42,52.0,50.16965652572601
43,29.0,33.34404226060778
44,46.0,68.30960469350565
45,19.0,62.483067049038354
46,64.0,72.29223720862808
47,0.0,37.10481762619836
48,69.0,70.64754716343016
49,40.0,32.770136104636116
50,78.0,63.736149941285284
51,34.0,47.30892596464922
52,49.0,68.71500747758958
53,93.0,55.23778933984293
54,85.0,39.023418539724496
55,35.0,48.485480600265355
56,69.0,74.60090300605631
57,0.0,27.988787642532365
58,88.0,64.65143140662632
59,38.0,20.032396584896574
60,90.0,81.52180021813322
61,83.0,76.26658828347732
62,58.0,54.49822744802109
63,73.0,72.01352290708898
64,73.0,56.81796320287056
65,77.0,68.7132794887237
66,88.0,84.91338553496449
67,78.0,61.08220198265941
68,18.0,29.924636528370943
69,0.0,58.159737270495825
70,27.0,27.11989417989418
71,71.0,57.63815789961889
72,27.0,42.12776122304317
73,35.0,16.54426984126984
74,98.0,58.159737270495825
75,81.0,73.99663235528934
76,44.0,21.20215514356818
77,72.0,62.53103153133644
78,50.0,57.40295645818892
79,45.0,54.002364838864835
80,39.0,26.33298677248677
81,83.0,77.23080702807675
82,33.0,47.30892596464922
83,0.0,36.55484126984127
84,43.0,54.77510161758511
85,85.0,79.00933744610106
86,0.0,5.516502645502645
87,0.0,30.16643092649413
88,0.0,53.4871320112975
89,72.0,70.6225628188935
90,66.0,55.857960317460325
91,63.0,53.03085647681497
92,94.0,75.05993935795067
93,86.0,89.00217463690754
94,85.0,56.87227265602902
95,72.0,70.53300685061461
96,75.0,63.48372638127378
97,0.0,46.916488883561605
98,73.0,61.962711640211616
99,4.0,15.281408834919288
100,1.0,41.6937561011794
101,40.0,46.29666988744032
102,58.0,49.53163492063493
103,0.0,12.21546460946461
104,31.0,43.18705332776385
105,23.0,28.255891591687522
106,85.0,78.99582559550832
107,1.0,35.8227491982146
108,91.0,84.6224621849173
109,42.0,77.32921153157294
110,47.0,49.955459868999384
111,44.0,12.996282828282828
112,83.0,60.22823079737073
113,18.0,36.962616750222494
114,36.0,45.66434772375667
115,90.0,71.64638863103302
116,56.0,71.22297751553621
117,87.0,64.63689998359112
118,25.0,48.147750330566126
119,7.0,30.617395197395204
120,14.0,21.166039097354886
121,89.0,50.11378439283555
122,92.0,68.99621061323732
123,29.0,59.60066910764205
124,93.0,74.97585941043084
125,91.0,83.01296344606648
126,77.0,45.62626157259106
127,43.0,49.6780779658203
128,98.0,72.69984393989577
129,1.0,12.803960317460316
130,52.0,32.770136104636116
131,98.0,64.01457799697664
132,17.0,36.95495857492617
133,94.0,82.00541853363528
134,1.0,48.147750330566126
135,37.0,59.40009731627535
136,33.0,41.294974331472524
137,51.0,39.03547284481049
138,81.0,75.03327908107133
139,70.0,62.10879091216124
140,25.0,35.0792656780688
141,83.0,63.247381799750556
142,75.0,61.7734519701047
143,49.0,62.24348977864
144,18.0,21.586802737951125
145,75.0,65.28471250823081
146,31.0,65.15143282027614
147,92.0,74.98772719997604
148,79.0,62.28785449735448
149,84.0,78.46299735495853
150,51.0,73.35052974103607
151,0.0,67.56859531025273
152,84.0,78.55900778484917
153,0.0,27.52863492063492
154,67.0,71.44789843181452
155,25.0,34.59268355718355
156,1.0,55.48989763409757
157,25.0,44.78237088955789
158,61.0,55.238648148148165
159,72.0,68.99621061323732
160,25.0,7.353158730158731
161,30.0,41.654251664987704
162,63.0,54.063216558236164
163,80.0,84.33608230552868
164,10.0,30.540851698277294
165,0.0,20.8440985262301
166,40.0,46.038804015230276
167,78.0,55.268917258190136
168,83.0,76.10879297646336
169,1.0,19.298591575091574
170,63.0,74.83919274376417
171,97.0,52.95919367269698
172,78.0,77.33180340298114
173,75.0,70.69295541290269
174,96.0,76.41483401259016
175,49.0,43.57159915555226
176,51.0,73.36894369994549
177,24.0,25.026753968253967
178,30.0,13.539643578643583
179,78.0,43.04372642579431
180,74.0,75.43187924135005
181,86.0,81.78538259821963
182,89.0,69.04607282950343
183,65.0,75.57198472669691
184,36.0,47.80127962352532
185,85.0,77.84295922814921
186,58.0,69.43589852392525
187,75.0,73.4017777777778
