,Yields,Predicted Yields
0,54.0,46.33301322751323
1,80.0,80.13911904761908
2,1.0,7.392032645293518
3,45.0,50.35853025494992
4,64.0,59.94132150169331
5,39.0,39.44467432313553
6,85.0,69.36481649831651
7,0.0,25.069046444811935
8,86.0,76.06653727753728
9,66.0,61.472907472157495
10,88.0,58.232233330939195
11,98.0,50.55399192474193
12,50.0,46.87496693121693
13,0.0,6.992940485440484
14,99.0,49.237375661375665
15,86.0,86.02702477152478
16,81.0,62.227828153328154
17,40.0,50.710733100233114
18,1.0,43.10609927853464
19,85.0,36.311748678360594
20,33.0,39.44467432313553
21,65.0,68.97688302547128
22,0.0,32.248672364672366
23,1.0,50.98561052909415
24,93.0,61.693647213897215
25,83.0,58.97876102927577
26,89.0,77.46726368076368
27,0.0,25.069046444811935
28,63.0,72.14081000480998
29,64.0,23.318095238095246
30,20.0,27.547617782801982
31,34.0,22.753631569978747
32,91.0,80.57183020683016
33,80.0,80.57053823953824
34,75.0,67.37623015873015
35,64.0,71.39586065786067
36,30.0,9.05605352055352
37,76.0,66.01808994708995
38,85.0,83.3846693121693
39,17.0,29.72688504088504
40,82.0,83.88283597883596
41,1.0,16.986032587782585
42,52.0,49.465802993302994
43,29.0,43.10609927853464
44,46.0,61.693647213897215
45,19.0,33.66240882265883
46,64.0,65.4872337973917
47,0.0,37.605968253968264
48,69.0,66.2568626836127
49,40.0,25.069046444811935
50,78.0,56.94997054797054
51,34.0,43.66616396333433
52,49.0,60.897791627762224
53,93.0,58.6627471972472
54,85.0,45.84233501683501
55,35.0,54.737491582491565
56,69.0,68.27105626780624
57,0.0,16.986032587782585
58,88.0,64.39537830687834
59,38.0,12.513995078995077
60,90.0,83.38332447182444
61,83.0,75.78729292929293
62,58.0,62.21170370370371
63,73.0,63.45836805786805
64,73.0,56.93975925925926
65,77.0,50.98561052909415
66,88.0,81.60398681492798
67,78.0,70.6921077071077
68,18.0,59.58503892403891
69,0.0,68.27105626780624
70,27.0,17.44655017205017
71,71.0,67.64038047138047
72,27.0,40.426492063492056
73,35.0,29.439309727309727
74,98.0,68.27105626780624
75,81.0,72.01630735930736
76,44.0,22.30073101234277
77,72.0,54.81864013764013
78,50.0,58.726917316768365
79,45.0,46.27730189716757
80,39.0,35.855391983289024
81,83.0,71.59911131461132
82,33.0,43.66616396333433
83,0.0,22.97237231071949
84,43.0,40.472106165277246
85,85.0,74.7645
86,0.0,6.992940485440484
87,0.0,35.72879808196145
88,0.0,32.248672364672366
89,72.0,88.76834391534392
90,66.0,36.93504340917655
91,63.0,58.726917316768365
92,94.0,63.052310004809975
93,86.0,79.6311627446627
94,85.0,68.27105626780624
95,72.0,50.98561052909415
96,75.0,58.88015611240613
97,0.0,1.8085317460317458
98,73.0,63.08031649831652
99,4.0,21.325226754726756
100,1.0,42.62565421724246
101,40.0,49.46715608465607
102,58.0,57.680394179894186
103,0.0,12.769349206349212
104,31.0,46.42778133061183
105,23.0,38.195142135642136
106,85.0,80.98122486772489
107,1.0,58.726917316768365
108,91.0,79.65491671291669
109,42.0,76.61988480038481
110,47.0,51.14781246531248
111,44.0,10.763877585377584
112,83.0,66.24909523809522
113,18.0,1.6923606023606024
114,36.0,58.83906253006257
115,90.0,73.75666937093408
116,56.0,71.4265687542305
117,87.0,58.2072195767196
118,25.0,39.44467432313553
119,7.0,32.429954453870856
120,14.0,19.38395427190628
121,89.0,67.025471829913
122,92.0,59.94132150169331
123,29.0,3.001666666666667
124,93.0,65.2265456950457
125,91.0,81.84428273578271
126,77.0,73.91806950456947
127,43.0,44.67510636269871
128,98.0,83.86473259202671
129,1.0,10.482763236763237
130,52.0,25.069046444811935
131,98.0,72.87169620389359
132,17.0,43.66616396333433
133,94.0,87.12157437007436
134,1.0,39.44467432313553
135,37.0,58.121529646279654
136,33.0,40.30302079171357
137,51.0,55.50460633919459
138,81.0,75.04352597402594
139,70.0,51.09835257335259
140,25.0,25.39659136234137
141,83.0,55.27447089947089
142,75.0,64.16185514485514
143,49.0,60.70684391534391
144,18.0,31.14048764198765
145,75.0,46.83673681813494
146,31.0,57.60987878269537
147,92.0,51.83427531458336
148,79.0,44.84550289525291
149,84.0,78.23670977279802
150,51.0,71.66542266992269
151,0.0,48.076390628978864
152,84.0,80.55743121693128
153,0.0,46.33301322751323
154,67.0,64.54637854737857
155,25.0,33.149324824241226
