,Yields,Predicted Yields
0,54,54.16798508898509
1,43,39.84591005291005
2,48,35.21596272246271
3,95,73.95824579124583
4,1,78.13674074074072
5,80,64.82250793650793
6,1,36.982936988936984
7,5,22.5563845043845
8,65,74.10623772523773
9,0,57.834104483751545
10,15,26.74870875420876
11,42,70.27665175565174
12,83,58.05043506493506
13,70,61.14704834054835
14,77,22.004473304473304
15,1,25.06639947089948
16,38,32.306530543530556
17,50,44.01784656084657
18,43,60.82650529100532
19,81,65.26698941798942
20,10,24.831185185185188
21,10,22.963252747252753
22,50,36.03247450697453
23,1,18.39703944203944
24,29,32.91835225885226
25,40,29.563620009620013
26,49,62.059103174603166
27,60,31.422648148148152
28,41,50.38311063011061
29,1,25.27873569023569
30,72,61.21924410774411
31,60,78.19721693121693
32,36,61.720049783549776
33,0,14.534931216931215
34,1,33.03571870721872
35,1,52.560965608465615
36,83,51.33488985088983
37,0,14.50452645502645
38,76,47.887841991342
39,1,44.687011303511284
40,86,67.90291726791729
41,1,13.692646076146074
42,1,21.084251082251082
43,0,18.08017364117364
44,0,74.28881216931217
45,99,56.200770803270835
46,69,78.54451587301587
47,75,53.27106084656085
48,82,66.28117700817704
49,67,31.60113237688238
50,1,58.01332670597375
51,1,36.235274262774276
52,0,3.1755052910052908
53,45,60.84285978835978
54,0,58.25123260073261
55,50,61.58969985569988
56,58,29.128223424723437
57,49,51.943722943722975
58,38,18.194597883597883
59,72,62.95712922262924
60,0,29.6308367003367
61,31,23.205251082251085
62,0,23.63243891293891
63,67,66.49355291005291
64,66,65.86004088504089
65,71,69.94096296296294
66,92,22.797251082251087
67,44,34.31325396825396
68,1,25.394843674843678
69,70,68.04447652347653
70,66,59.92143073593071
71,18,63.7419203944204
72,84,73.8141455026455
73,49,43.62752741702741
74,23,33.02005204055205
75,34,29.523357725607724
76,1,29.128223424723437
77,77,48.59326060976061
78,64,73.98170716320715
79,0,9.51382500832501
80,45,49.11775998075996
81,46,41.479594516594496
82,82,62.32014237614237
83,83,73.26623015873017
84,91,73.07724603174606
85,73,79.34628571428577
86,91,62.11930832130831
87,1,13.39715136715137
88,99,72.98771837421835
89,63,56.933714285714295
90,82,78.13674074074072
91,1,60.83530375180374
92,18,35.74015488215487
93,89,64.99231577681577
94,1,24.939984617234618
95,0,44.5197335257335
96,36,58.25123260073261
97,66,70.73998508898508
98,70,52.99656084656085
99,1,36.94307539682539
100,0,21.562472222222212
101,55,35.338285714285725
102,25,4.405780663780664
103,80,51.34265048840048
104,60,43.314519841269856
105,35,77.2319256854257
106,53,35.60200000000001
107,58,77.47113708513709
108,78,68.28190842490841
109,82,64.19662698412698
110,76,42.73634920634922
111,83,12.45103754578755
112,54,71.90216666666667
113,49,73.01818957431455
114,58,28.067521636859865
115,82,54.49096825396824
116,1,28.067521636859865
117,0,31.998388888888886
118,0,18.31094236319236
119,75,56.374265873015844
120,51,73.24419985569988
121,41,39.27545238095238
122,39,36.77753174603175
123,0,4.45936507936508
124,57,24.78967748917748
125,39,28.927271636859864
126,0,7.855468253968253
127,1,26.85111159600633
128,75,34.556624811463045
129,23,18.36089502164502
130,35,4.4953174603174615
131,1,22.653023724641365
132,50,33.75590764790765
133,75,67.81142857142855
134,98,85.00739502164502
135,1,13.795984126984123
136,51,51.08919444444444
137,0,3.0162182539682543
138,45,41.45266883116883
139,50,62.571001082251065
140,65,70.41458008658009
141,62,43.164337301587295
142,1,60.74607539682539
143,56,70.97306746031747
144,67,29.40087782977256
145,96,70.1039603174603
146,0,43.2832619047619
147,98,33.75590764790765
148,76,40.304949611662856
149,70,64.07846933621933
150,1,29.194150793650795
151,55,67.61233658008655
152,68,49.99919552669554
153,92,69.25301010101009
154,1,23.180139249639243
155,74,59.70843650793651
156,89,59.812154761904765
157,0,3.0243997113997114
158,1,12.173357057974705
159,32,27.518575396825394
160,80,64.16518975468978
161,52,29.69169083694083
162,50,38.58437499183824
