,Yields,Predicted Yields
0,44.0,15.262458839918944
1,48.0,62.68460110325529
2,53.0,71.3949629944777
3,55.0,42.835879022618975
4,0.0,50.79834779738407
5,86.0,59.64749515189166
6,39.0,20.320478723404257
7,0.0,29.29280790145281
8,31.0,37.2964688944788
9,33.0,47.69615690224525
10,96.0,38.44482260434425
11,1.0,48.01698588465073
12,43.0,56.97545631626337
13,65.0,75.73690887528777
14,1.0,25.67857599249174
15,76.0,70.35278146514877
16,61.0,71.38715805471125
17,75.0,59.25399323465482
18,38.0,38.285804355363375
19,24.0,32.50932745288257
20,89.0,72.68583546329559
21,31.0,35.880319148936174
22,31.0,69.85492771582466
23,94.0,91.3077067167141
24,17.0,30.36385481353287
25,90.0,65.10243181594313
26,36.0,51.172884649609564
27,90.0,85.01258894335679
28,0.0,34.33584736038196
29,38.0,37.782055931657
30,95.0,38.008448787728845
31,41.0,48.042651675511316
32,54.0,34.33584736038196
33,97.0,53.49831107970284
34,47.0,73.55411717616198
35,0.0,58.937562327596
36,37.0,64.89160847668188
37,83.0,74.28687509207302
38,75.0,73.81189555125725
39,45.0,39.561477186071905
40,78.0,74.10709838675957
41,10.0,23.516105200945624
42,86.0,69.35985672680313
43,53.0,42.835879022618975
44,85.0,82.4661132768321
45,77.0,72.54693260302079
46,52.0,62.58614488898108
47,63.0,64.09940153112619
48,47.0,61.400651113472634
49,45.0,51.022472666858896
50,97.0,63.188999951587725
51,55.0,73.16475502732065
52,90.0,48.47159266930275
53,45.0,47.323930900659626
54,83.0,62.64849920327366
55,66.0,11.43247530395137
56,1.0,15.530855278632469
57,0.0,36.33639181010895
58,54.0,37.61277814149766
59,85.0,45.54399436999171
60,56.0,63.64103978151
61,72.0,67.36252844290155
62,38.0,37.28119993088921
63,73.0,64.75540310985882
64,68.0,71.15520356321434
65,72.0,62.86628251516443
66,63.0,61.150502124793654
67,89.0,60.56149578145029
68,35.0,62.60106740427951
69,0.0,6.034742503359523
70,46.0,38.44482260434425
71,76.0,64.26726845559146
72,85.0,78.19842915374679
73,70.0,67.32259002145628
74,34.0,17.9049962006079
75,75.0,72.13202139285463
76,93.0,74.7946083172147
77,43.0,44.31320686948346
78,96.0,73.66506850126338
79,1.0,30.179216718484803
80,81.0,72.92286311872775
81,43.0,28.19930027862209
82,48.0,29.208591017434102
83,90.0,72.27252994701144
84,0.0,19.31342135258359
85,99.0,89.80331387002443
86,83.0,28.204718601332228
87,97.0,81.65748035868708
88,86.0,65.18282890018527
89,96.0,74.28907814244671
90,85.0,78.36747720364743
91,1.0,20.729127565696718
92,90.0,42.4317986718729
93,17.0,29.450292535739173
94,99.0,65.39292189366996
95,92.0,80.05446324668782
96,88.0,80.01023193676109
97,13.0,47.345198666462615
98,97.0,75.24766013597294
99,35.0,54.38740477559626
100,74.0,59.78728939004874
101,15.0,47.345198666462615
102,0.0,42.835879022618975
103,63.0,65.64657725041316
104,0.0,36.972408711827306
105,33.0,72.49586499493414
106,0.0,21.787091565349545
107,98.0,63.825241561784175
108,52.0,38.44482260434425
109,31.0,36.96760867373028
110,12.0,51.03955089463748
111,75.0,28.19930027862209
112,85.0,48.08357373986542
113,1.0,17.52596778959811
114,60.0,42.835879022618975
115,97.0,42.835879022618975
116,93.0,65.18282890018527
117,54.0,74.31520123758115
118,78.0,61.00726021746346
119,0.0,22.65749241843481
120,25.0,35.044067478528035
121,58.0,63.78772309662276
122,72.0,42.13173352092725
123,75.0,63.84514134204629
124,52.0,22.597481264303077
