,Yields,Predicted Yields
0,86.0,72.78545983345707
1,94.0,71.73741264538647
2,36.0,40.06732744619779
3,60.0,61.25886255661559
4,0.0,27.338760836514027
5,83.0,82.3366873682114
6,98.0,71.85920688591084
7,66.0,67.96586515206909
8,1.0,44.92559156859921
9,72.0,77.12202361829752
10,1.0,34.154992572671425
11,7.0,69.27904768717575
12,93.0,67.36063101398437
13,1.0,40.98817514093344
14,96.0,73.85745267851348
15,21.0,16.351143880418235
16,1.0,11.918710326563211
17,51.0,55.28022945195684
18,94.0,89.68202047594939
19,30.0,15.749071714678072
20,74.0,60.09444042325778
21,83.0,72.766540703346
22,95.0,76.58193632042568
23,34.0,20.755698106841255
24,0.0,44.61880601350221
25,75.0,64.81329505002572
26,46.0,40.06732744619779
27,75.0,81.59113248285759
28,80.0,80.32448797021388
29,49.0,43.7182679030215
30,99.0,36.11531698020713
31,20.0,58.02950309014957
32,75.0,63.12269678013706
33,51.0,48.00168764089109
34,83.0,70.37025617899184
35,85.0,82.10218533676574
36,96.0,42.94940376013577
37,58.0,50.14731624681925
38,0.0,38.84956454803325
39,97.0,27.338760836514027
40,53.0,59.366120490692005
41,88.0,58.816026445811914
42,50.0,54.998748831532836
43,70.0,40.06732744619779
44,0.0,64.08803643718663
45,98.0,67.62687398452091
46,38.0,37.96007732204201
47,50.0,50.35598461306089
48,56.0,70.11763127216665
49,56.0,27.338760836514027
50,77.0,43.275696450916016
51,1.0,19.18567889636278
52,5.0,44.77490743024306
53,0.0,64.58159203503295
54,83.0,77.74248062024826
55,20.0,36.985509123021004
56,0.0,14.23186819461023
57,58.0,56.61552801297478
58,0.0,12.299575545947317
59,82.0,62.95711533319987
60,93.0,39.959536582881654
61,90.0,76.84006872581153
62,50.0,32.57611661636482
63,50.0,69.04683657713217
64,75.0,24.1760329796115
65,64.0,51.763000766021385
66,25.0,9.270110936114914
67,74.0,60.70231870029051
68,89.0,55.5176163614775
69,11.0,11.25532353111876
70,83.0,50.80556123005603
71,8.0,23.456206554136603
72,81.0,83.21467403083743
73,96.0,86.06518162581987
74,69.0,64.81329505002572
75,40.0,43.748527561695376
76,76.0,72.14367934420596
77,81.0,37.55156106870819
78,84.0,77.36664873960618
79,77.0,54.20825279419211
80,1.0,33.130249858381084
81,54.0,61.7976525482433
82,67.0,29.69002684342617
83,74.0,27.338760836514027
84,70.0,72.51826280135141
85,94.0,83.48484140089572
86,11.0,32.8061983669791
87,26.0,71.91042190117221
88,1.0,27.967101689802206
89,95.0,73.10425300767878
90,62.0,22.013595348212643
91,1.0,16.282973778603548
92,92.0,67.36063101398437
93,4.0,17.1651231575169
94,1.0,28.52977552043642
95,60.0,27.338760836514027
96,23.0,28.55598921214898
97,66.0,57.022318280403056
98,36.0,59.27834765207516
99,86.0,77.37902335686984
100,74.0,27.338760836514027
101,83.0,20.21206368947984
102,72.0,63.425898162917086
103,75.0,61.49417113497956
104,71.0,27.338760836514027
105,68.0,68.42441186705584
106,83.0,59.98828878663806
107,82.0,81.63906735471812
108,36.0,47.97075579200335
109,20.0,37.00993516427358
110,78.0,45.69664756213178
111,97.0,82.81527241911922
112,83.0,65.45903291005871
113,96.0,62.28209050231725
114,62.0,22.17101754552052
115,1.0,12.165849725228904
116,40.0,56.91463291406367
117,90.0,84.2712529479594
118,67.0,67.17659729591726
119,65.0,46.399086166721574
120,46.0,67.36063101398437
121,78.0,69.83907143309101
122,56.0,78.40068020016271
123,94.0,74.85339745080829
124,59.0,51.32792473713485
125,18.0,35.46846918536529
126,94.0,82.59933431251115
127,98.0,51.02507634742865
128,31.0,40.227464075575405
129,37.0,59.73307440633873
130,89.0,47.57363577718944
131,72.0,54.32284521056986
132,1.0,17.008755746131484
133,53.0,27.338760836514027
134,25.0,35.99200860721507
135,92.0,72.5248847319875
136,77.0,85.10316220600531
137,24.0,27.627859985576062
138,18.0,25.693366003661247
139,0.0,7.405482760005623
140,52.0,58.74472857249797
141,77.0,76.00237364726335
142,72.0,75.65200001524038
143,30.0,54.29238500618883
144,85.0,81.83566343151259
145,0.0,14.69101975448893
146,67.0,45.51340784279825
147,50.0,63.48489741089198
148,95.0,87.61620050696364
149,73.0,63.78233005353963
150,74.0,68.2615926385303
151,83.0,70.37025617899184
152,20.0,29.10847853752399
153,72.0,60.19052380871388
154,65.0,71.73741264538647
155,0.0,46.555031781678984
156,34.0,51.02507634742865
157,54.0,41.40994040198815
